title,governorate,city,maker,model,model_year,mileage,car_type,price,minimum_down_payment,link
بي ام دبليو 318 I مودل 2019 فابريكا بالكامل صيانات الوكيل,Cairo,Nasr City,BMW,318i,2019,148000.0,Automatic,1580000.0,,https://contactcars.com/en/used-cars/bmw-318i/0fc8125d0cdb?status=Used
E350e - 2017 Like new,Cairo,Madinaty,Mercedes,E350,2017,137000.0,Automatic,3000000.0,,https://contactcars.com/en/used-cars/mercedes-e350/4cd6311e24f4?status=Used
بيجو ٥٠٨ حاله كالزيرو,Giza,Sheikh Zayed,Peugeot,508,2022,38000.0,Automatic,1700000.0,340000.0,https://contactcars.com/en/used-cars/peugeot-508/1de06a6b7c16?status=Used
سيات ابيزا 2021 بالضمان,Damietta,Damietta,Seat,Ibiza,2021,73000.0,Automatic,1000000.0,,https://contactcars.com/en/used-cars/seat-ibiza/ed4343ce9dc2?status=Used
رينو ميجان بحالة زيرو فابريكة 47000 كيلو,Cairo,New Cairo & 5th Settlement,Renault,Megane,2021,47000.0,Automatic,1050000.0,210000.0,https://contactcars.com/en/used-cars/renault-megane/a53c8cb02c46?status=Used
لانسر شارك,Cairo,El Sherouk City,Mitsubishi,Lancer,2016,209000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/37fc11811f55?status=Used
C200 AMG 2019,Cairo,New Cairo & 5th Settlement,Mercedes,C200,2019,105000.0,Automatic,2650000.0,,https://contactcars.com/en/used-cars/mercedes-c200/4c82a67b80d0?status=Used
هيونداي النترا بحاله ممتازه,Giza,Imbaba,Hyundai,Elantra HD,2011,176000.0,Automatic,500000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_hd/76ada14540e0?status=Used
هيونداى افانتى ( الينترا ) معاقين / بمرافق,Port Said,East District,Hyundai,Elantra,2017,68000.0,Automatic,500000.0,,https://contactcars.com/en/used-cars/hyundai-elantra/2472401f1a44?status=Used
بحالة ممتازة C180,Cairo,Maadi,Mercedes,C180,2013,168000.0,Automatic,1690000.0,,https://contactcars.com/en/used-cars/mercedes-c180/5eacd6ac189a?status=Used
فورد فوكاس ٢٠١٧ للبيع,Giza,Sheikh Zayed,Ford,Focus,2017,152000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/ford-focus/89fed9c6dd16?status=Used
تويوتا يارس ٢٠٠٨,Cairo,Nasr City,Toyota,Yaris,2008,102500.0,Manual,390000.0,,https://contactcars.com/en/used-cars/toyota-yaris/620c177b9098?status=Used
بيجو ٥٠٨ موديل ٢٠٢٠,Cairo,Heliopolis,Peugeot,508,2020,156000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/peugeot-508/d9a3afbc44b9?status=Used
VW Polo 2009خليجى 1400CC,Cairo,El Sherouk City,Volkswagen,Polo,2009,127000.0,Automatic,490000.0,,https://contactcars.com/en/used-cars/volkswagen-polo/dd49baecae40?status=Used
سيارة افيو ٢٠٠٩,Cairo,Mokattam,Chevrolet,Aveo,2009,150000.0,Manual,300000.0,,https://contactcars.com/en/used-cars/chevrolet-aveo/950006181c06?status=Used
شيفروليه ماليبو بريمير اعلي فئة كحلي موديل ٢٠٢١ بحالة ممتازة,Giza,Sheikh Zayed,Chevrolet,Malibu,2021,69000.0,Automatic,1350000.0,337500.0,https://contactcars.com/en/used-cars/chevrolet-malibu/75422160621a?status=Used
برتون ساجا زيرو باحسن سعر في مصر,Cairo,Nasr City,Proton,Saga,2022,300.0,Automatic,80000.0,,https://contactcars.com/en/used-cars/proton-saga/9445f1f14c5b?status=Used?dealer=1519525
ادفع 125 الف فقط و امتلك نيسان سنترا 2017 فبريكا بالكاااامل,Cairo,Nasr City,Nissan,Sentra,2017,110000.0,Automatic,125000.0,,https://contactcars.com/en/used-cars/nissan-sentra/2836fd6138ae?status=Used?dealer=1519525
BMW 520 i فابريكا بالكامل بدون ملحوظه,Cairo,Nasr City,BMW,520i,2019,120000.0,Automatic,3350000.0,,https://contactcars.com/en/used-cars/bmw-520i/78fa4a9171e9453691313c7544371b10?status=Used?dealer=1519525
الوحيدة بمصر فابريكة من الوكيل السعر تم تقليله لسرعه البيع,Giza,Sheikh Zayed,BMW,i8,2020,40000.0,Automatic,5900000.0,1180000.0,https://contactcars.com/en/used-cars/bmw-i8/541550da0baf?status=Used
لعشاق الانتيك مرسيدس H240,Cairo,Nasr City,Mercedes,E240,2005,250000.0,Automatic,900000.0,,https://contactcars.com/en/used-cars/mercedes-e240/b6ebcec72e74?status=Used?dealer=1519525
فولفو بحاله نادره,Cairo,Nasr City,Volvo,S60,2018,117000.0,Automatic,1300000.0,,https://contactcars.com/en/used-cars/volvo-s60/0097219f3e2b?status=Used?dealer=1519525
بيجو موديل 307 و سنة 2007 و 5 راكب بحالة جيدة,Cairo,Katameya,Peugeot,307,2007,150000.0,Automatic,340000.0,,https://contactcars.com/en/used-cars/peugeot-307/09a82c017a5c?status=Used
فبريكا,Cairo,Shoubra,Chery,Tiggo 7,2023,4000.0,Automatic,1000000.0,500000.0,https://contactcars.com/en/used-cars/chery-tiggo_7/c7a729866315?status=Used
تويوتا كورولا بحالة ممتازة,Cairo,Heliopolis,Toyota,Corolla,2015,285000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/toyota-corolla/88646b3497ed?status=Used
سورينتو 2019 بيتي لقطههههه,Cairo,New Cairo & 5th Settlement,Kia,Sorento,2019,112000.0,Automatic,1600000.0,,https://contactcars.com/en/used-cars/kia-sorento/c906bffd6af4?status=Used
تيجو ٣ بحالة مميزو,Cairo,Heliopolis,Speranza,Tiggo,2018,120000.0,Automatic,535000.0,,https://contactcars.com/en/used-cars/speranza-tiggo/daf37180f56f?status=Used
لانسر شارك للبيع 2015 ابيضّ,Kafr El Sheikh,Down Town,Mitsubishi,Lancer,2015,105000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/729cdb94266e?status=Used
Bmw 320i اعلي فئه lakshery للبيع,Giza,El Haram,BMW,320i,2017,135000.0,Automatic,1600000.0,,https://contactcars.com/en/used-cars/bmw-320i/52c83e12a582?status=Used
جين 2 بحاله فوق الممتاز,Giza,Sheikh Zayed,Proton,Gen 2,2013,155000.0,Automatic,440000.0,,https://contactcars.com/en/used-cars/proton-gen_2/f2d8cc2e3383?status=Used
RANGE ROVER VELAR 2022,Cairo,Nasr City,Range Rover,Velar,2022,40000.0,Automatic,4200000.0,,https://contactcars.com/en/used-cars/range_rover-velar/3ca210b53e86?status=Used?dealer=1519516
تويوتا كورولا موديل ٢٠٢٤,Monufia,Shbeen El Koom,Toyota,Corolla,2024,200.0,Automatic,1800000.0,360000.0,https://contactcars.com/en/used-cars/toyota-corolla/68c902c27f7c?status=Used
mini cooper mint condition,Cairo,New Cairo & 5th Settlement,Mini,Cooper,2018,130.0,Automatic,1250000.0,,https://contactcars.com/en/used-cars/mini-cooper/764a639feb96?status=Used
رينو ستب وآي ٢٠١٦ للبيع عداد قليل جدا و فابريكة,Alexandria,Roushdy,Renault,Sandero Stepway,2016,25800.0,Automatic,630000.0,,https://contactcars.com/en/used-cars/renault-sandero_stepway/05f07f3c3faa?status=Used
سكودا a4,North Sinai,El Arish,Skoda,Octavia,1998,20000.0,Automatic,350000.0,,https://contactcars.com/en/used-cars/skoda-octavia/88c8b987d6ff?status=Used
كيا سيراتو بصمة,Qalyubia,El Oobor,Kia,Cerato,2011,200000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/kia-cerato/25a977fb790c?status=Used
مرسيديس c180 designo full loaded,Cairo,New Cairo & 5th Settlement,Mercedes,C180,2018,66000.0,Automatic,2800000.0,,https://contactcars.com/en/used-cars/mercedes-c180/7fdd8cd2bb52?status=Used
Megan 4 vision,Qalyubia,Benha,Renault,Megane,2017,199999.0,Automatic,799000.0,,https://contactcars.com/en/used-cars/renault-megane/fe379f615aed?status=Used
فيرنا 2007 اوتوماتيك بحالة ممتازة,Asyut,Asyut,Hyundai,Verna 1.6,2007,169000.0,Automatic,350000.0,,https://contactcars.com/en/used-cars/hyundai-verna_1.6/00faa06b5ed0?status=Used
2020 E200 AMG NIGHTPACKGE,Giza,6th of October,Mercedes,E200,2020,33000.0,Automatic,3900000.0,780000.0,https://contactcars.com/en/used-cars/mercedes-e200/9936cecc025d?status=Used
النترا MD 2016,Monufia,Shbeen El Koom,Hyundai,Elantra MD,2016,113000.0,Automatic,830000.0,,https://contactcars.com/en/used-cars/hyundai-elantra_md/c637b16d3f7a?status=Used
E200 Avant-garde Premium Condition,Cairo,New Cairo & 5th Settlement,Mercedes,E200,2021,38700.0,Automatic,4000000.0,800000.0,https://contactcars.com/en/used-cars/mercedes-e200/9baf93f1660f?status=Used
دي اس ٧,Giza,6th of October,DS,7 Crossback,2020,122000.0,Automatic,1800000.0,,https://contactcars.com/en/used-cars/ds-7_crossback/cb751fd62124?status=Used
ام جي 6,Cairo,Maadi,MG,6,2021,42000.0,Automatic,1025000.0,512500.0,https://contactcars.com/en/used-cars/mg-6/317a68d99061?status=Used
انسيجنيا حالة جديدة,Giza,6th of October,OPEL,Insignia,2018,138000.0,Automatic,1100000.0,,https://contactcars.com/en/used-cars/opel-insignia/05185de40694?status=Used
مرسيدس C180 كابورلية للبيع,Cairo,Nasr City,Mercedes,C180,2017,240000.0,Automatic,2150000.0,,https://contactcars.com/en/used-cars/mercedes-c180/a9425af73b22?status=Used
bmw 740li 2019,Cairo,New Cairo & 5th Settlement,BMW,740Li,2019,72500.0,Automatic,4100000.0,820000.0,https://contactcars.com/en/used-cars/bmw-740li/967f3e5d77f6?status=Used
اوبل استرا ٢٠٢٠ فبريكا بلكامل,Giza,Sheikh Zayed,OPEL,Astra,2020,154000.0,Automatic,725000.0,,https://contactcars.com/en/used-cars/opel-astra/f39ebe3b3147?status=Used
"lancer 2014, 169 km",Giza,6th of October,Mitsubishi,Lancer,2014,169000.0,Automatic,600000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/47da8bcac38d?status=Used
اكسنت,Cairo,Zayton,Hyundai,Accent,2010,100000.0,Automatic,400000.0,,https://contactcars.com/en/used-cars/hyundai-accent/a7121758919c?status=Used
سياره فورد كوجا تيتانيوم فابريكة بالكامل,Eastern,Kafr Saqr,Ford,Kuga,2016,125000.0,Automatic,1020000.0,,https://contactcars.com/en/used-cars/ford-kuga/4dd23b5a1aad?status=Used
bmw 525i,Cairo,Shoubra,BMW,525i,2007,100.0,Automatic,950000.0,,https://contactcars.com/en/used-cars/bmw-525i/544ee5b7ef39?status=Used
رينو ميجان ٢٠٢١,Giza,6th of October,Renault,Megane,2021,66000.0,Automatic,860000.0,172000.0,https://contactcars.com/en/used-cars/renault-megane/c9322de5b787?status=Used
اريزو 5,Cairo,Shoubra,Chery,ARRIZO 5,2021,69800.0,Manual,590000.0,,https://contactcars.com/en/used-cars/chery-arrizo_5/7709925f6d75?status=Used
باجيرو حالة جيدة جدا,Cairo,Down Town,Mitsubishi,Pajero,2012,199000.0,Automatic,1350000.0,,https://contactcars.com/en/used-cars/mitsubishi-pajero/54dbeb9c9b45?status=Used
شاهين,Cairo,Zayton,Nasr,Shahin,1996,105000.0,Manual,130000.0,,https://contactcars.com/en/used-cars/nasr-shahin/e0f693076b06?status=Used
لانسر بومه أوتوماتيك 2013 حالة نادرة,Dakahlia,Mit Ghamar,Mitsubishi,Lancer,2013,180000.0,Automatic,560000.0,,https://contactcars.com/en/used-cars/mitsubishi-lancer/1b927d0a43f3?status=Used
سيراتو 2010 سقف ودواخل فابريكا- 117000 كيلو متر,Cairo,Helwan,Kia,Cerato,2010,117000.0,Automatic,700000.0,,https://contactcars.com/en/used-cars/kia-cerato/36972aeb1920?status=Used
BMW 740,Cairo,Nasr City,BMW,740Li,2009,160000.0,Automatic,1250000.0,,https://contactcars.com/en/used-cars/bmw-740li/cdf5008ea749?status=Used?dealer=1519444
سكودا كودياك كسر زيرو,Cairo,Nasr City,Skoda,KODIAQ,2021,5000.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/skoda-kodiaq/d99ed0b20ddf?status=Used?dealer=1519444
كاديلاك اسكاليد,Cairo,Nasr City,Cadillac,Escalade,2016,65000.0,Automatic,2125000.0,,https://contactcars.com/en/used-cars/cadillac-escalade/ff3ec78e4b1b?status=Used?dealer=1519444
BMW X7,Cairo,Nasr City,BMW,X7,2020,50000.0,Automatic,1875000.0,,https://contactcars.com/en/used-cars/bmw-x7/51106048f129?status=Used?dealer=1519444
Mercedes-Benz CLA 180,Cairo,Nasr City,Mercedes,CLA 180,2015,8000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/mercedes-cla_180/a9dd274edae4?status=Used?dealer=1519444
Kia ceed,Cairo,Nasr City,Kia,Ceed,2019,100000.0,Automatic,275000.0,,https://contactcars.com/en/used-cars/kia-ceed/1e87dba55002?status=Used?dealer=1519444
ميتسوبيشي اكلبس,Cairo,Nasr City,Mitsubishi,Eclipse,2022,58000.0,Automatic,370000.0,,https://contactcars.com/en/used-cars/mitsubishi-eclipse/c8242f01fea2?status=Used?dealer=1519444
TESLA MODEL S,Cairo,Nasr City,Tesla,Model S,2018,30000.0,Automatic,875000.0,,https://contactcars.com/en/used-cars/tesla-model_s/c0542af098d0?status=Used?dealer=1519444
Mercedes-Benz E180 Sport,Cairo,Nasr City,Mercedes,E 180,2019,70000.0,Automatic,875000.0,,https://contactcars.com/en/used-cars/mercedes-e_180/4beb21da6076?status=Used?dealer=1519444
لهواة التميز وحالات كسر الزيرو سكودا كودياك,Cairo,Nasr City,Skoda,KODIAQ,2021,2000.0,Automatic,800000.0,,https://contactcars.com/en/used-cars/skoda-kodiaq/f3fa7bea0e18?status=Used?dealer=1519444
فولكس واجن باسات CC,Cairo,Nasr City,Volkswagen,Passat CC,2013,800.0,Automatic,2650000.0,,https://contactcars.com/en/used-cars/volkswagen-passat_cc/9216b458dc19?status=Used?dealer=1519444
Mercedes-Benz C 180 AMG,Cairo,Nasr City,Mercedes,C180,2022,10000.0,Automatic,1125000.0,,https://contactcars.com/en/used-cars/mercedes-c180/227c84932b6c?status=Used?dealer=1519444
BMW 430i,Cairo,Nasr City,BMW,430i Convertible,2022,10000.0,Automatic,1590000.0,,https://contactcars.com/en/used-cars/bmw-430i_convertible/3976a8aedbca?status=Used?dealer=1519444
كانتري مان S,Cairo,Nasr City,Mini,Countryman S,2020,15000.0,Automatic,740000.0,,https://contactcars.com/en/used-cars/mini-countryman_s/7ce74ecbaa47?status=Used?dealer=1519444
الوحيدة في مصر بيجو 5008,Cairo,Nasr City,Peugeot,5008,2011,110000.0,Automatic,750000.0,,https://contactcars.com/en/used-cars/peugeot-5008/9c06df1f40de?status=Used?dealer=1519444
BMW X6,Cairo,Nasr City,BMW,X6,2019,50000.0,Automatic,1375000.0,,https://contactcars.com/en/used-cars/bmw-x6/953afbac6874?status=Used?dealer=1519444
Audi Q3,Cairo,Nasr City,Audi,Q3,2020,60000.0,Automatic,625000.0,,https://contactcars.com/en/used-cars/audi-q3/3b15d0fe3a36?status=Used?dealer=1519444
جيب شيروكي kk LX مفتاح دوارة,Cairo,Nasr City,Jeep,Cherokee,2013,160000.0,Automatic,1350000.0,,https://contactcars.com/en/used-cars/jeep-cherokee/3eb9075ce0ef?status=Used?dealer=1519444
تويوتا كورولا فئة ثانية,Eastern,Heya,Toyota,Corolla,2022,12500.0,Automatic,1400000.0,280000.0,https://contactcars.com/en/used-cars/toyota-corolla/48456223c11d?status=Used
دايو اسبيرو بحاله جيده ومعموله سرفيس كامل وجنوط اسبور ولمبات,Cairo,Sayeda Zeinab,Daewoo,Espero,1995,220.0,Automatic,175000.0,,https://contactcars.com/en/used-cars/daewoo-espero/51523f441824?status=Used
بيجو ٣٠١ Allure ٢٠١٩ اعلى فئة حاله ممتازة,Giza,6th of October,Peugeot,301,2019,163000.0,Automatic,640000.0,,https://contactcars.com/en/used-cars/peugeot-301/0ae97ae1b95a?status=Used
C180 Avantgrade metalic model 2020,Cairo,New Cairo & 5th Settlement,Mercedes,C180,2020,86000.0,Automatic,2800000.0,,https://contactcars.com/en/used-cars/mercedes-c180/d04832da8e27?status=Used
تيجوان بترولي ار لاين بحالة الزيرو,Cairo,Garden City,Volkswagen,Tiguan,2022,21000.0,Automatic,2250000.0,450000.0,https://contactcars.com/en/used-cars/volkswagen-tiguan/e2297d162e4e?status=Used
moh,Alexandria,Smouha,Renault,Logan,2019,130000.0,Automatic,540000.0,,https://contactcars.com/en/used-cars/renault-logan/552daffe5e1e?status=Used
توسان 2022 الشكل الجديد رابع فئة,Cairo,Nasr City,Hyundai,Tucson NX4e,2022,27000.0,Automatic,630000.0,,https://contactcars.com/en/used-cars/hyundai-tucson_nx4e/e60f46c1c9d5?status=Used?dealer=1519382
جيب رينيجيد 2020 اول فئة,Cairo,Nasr City,Jeep,Renegade,2020,86000.0,Automatic,405000.0,,https://contactcars.com/en/used-cars/jeep-renegade/a885b3066aba?status=Used?dealer=1519382
هوندا CRV - موديل ٢٠٢٢ اعلي فئه,Cairo,Maadi,Honda,CR-V,2022,52000.0,Automatic,2200000.0,440000.0,https://contactcars.com/en/used-cars/honda-cr_v/1eefa131284c?status=Used
مرسيدس c180 افنجارد مالك اول فبريكا و صيانات توكيل بالفواتير,Cairo,New Cairo & 5th Settlement,Mercedes,C180,2015,175000.0,Automatic,2400000.0,,https://contactcars.com/en/used-cars/mercedes-c180/286bf4465933?status=Used
عربية اسبيرانزا بحالة جيدة A113,Cairo,Zayton,Speranza,A113,2008,125000.0,Manual,230000.0,,https://contactcars.com/en/used-cars/speranza-a113/8a57a61148eb?status=Used
BMW X1 2019 بحالة ممتازة,Giza,Sheikh Zayed,BMW,X1,2019,180000.0,Automatic,1700000.0,,https://contactcars.com/en/used-cars/bmw-x1/a2b407cdf28a?status=Used
تويوتا فورتشنر ٤٠٠٠cc,Qalyubia,El Oobor,Toyota,Fortuner,2018,228000.0,Automatic,3250000.0,,https://contactcars.com/en/used-cars/toyota-fortuner/434f84406341?status=Used
GLC 200 Coupe AMG,Hurghada,El Ahya',Mercedes,GLC 200,2023,5000.0,Automatic,4900000.0,980000.0,https://contactcars.com/en/used-cars/mercedes-glc_200/ebaa480003e6?status=Used
ضمان الوكيل اعلي فئه A200 AMG 2021 night package,Cairo,Heliopolis,Mercedes,A200,2021,70000.0,Automatic,2540000.0,508000.0,https://contactcars.com/en/used-cars/mercedes-a200/12e71d37cfd0?status=Used
C180 excellent conditions,Giza,Sheikh Zayed,Mercedes,C180,2019,113000.0,Automatic,2700000.0,,https://contactcars.com/en/used-cars/mercedes-c180/752b11d92880?status=Used
نيسان صني,Cairo,Future City,Nissan,Sunny,2018,180000.0,Automatic,420000.0,,https://contactcars.com/en/used-cars/nissan-sunny/2b89e9c8c8f4?status=Used
BMW X3 2015,Alexandria,Smouha,BMW,X3,2015,150000.0,Automatic,2000000.0,,https://contactcars.com/en/used-cars/bmw-x3/3f28895a6d69?status=Used
سكودا داينمك 2022 فابريقة بالكامل,Cairo,New Cairo & 5th Settlement,Skoda,Superb,2022,48000.0,Automatic,2300000.0,460000.0,https://contactcars.com/en/used-cars/skoda-superb/e3ecfaf2eb9c?status=Used
فورد إيكو سبورت بحالة ممتازة,Cairo,New Cairo & 5th Settlement,Ford,Ecosport,2017,44500.0,Automatic,1200000.0,,https://contactcars.com/en/used-cars/ford-ecosport/4d6f1d80d056?status=Used
ID6 كالجديدة بدون خدش ، بيع لدواعى السفر,Cairo,Future City,Volkswagen,ID6 CROZZ,2023,4500.0,Automatic,2000000.0,400000.0,https://contactcars.com/en/used-cars/volkswagen-id6_crozz/5d06ea787e3d?status=Used
فيات تيبو اتوماتيك فابريكا بالكامل للبيع,Giza,El Haram,Fiat,Tipo,2018,120000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/fiat-tipo/afc86e7cd9e2?status=Used
مازدا ٩٢٩ بحاله نادره,Monufia,Shbeen El Koom,Mazda,929,1988,250000.0,Automatic,260000.0,,https://contactcars.com/en/used-cars/mazda-929/04e10b3dd839?status=Used
رينو لوجان بحاله ممتازه,Giza,6th of October,Renault,Logan,2018,140000.0,Automatic,580000.0,,https://contactcars.com/en/used-cars/renault-logan/0511a9dcd939?status=Used
سوزوكي ديزاير ٢٠٢٢,Cairo,El Sherouk City,Suzuki,Dzire,2022,96000.0,Automatic,650000.0,,https://contactcars.com/en/used-cars/suzuki-dzire/3a4ad1ea4196?status=Used
شيفورليه افيو 2016 أعلى فئه فابريكا بكامل للبيع,Cairo,Hadayeq El Qoba,Chevrolet,Aveo,2016,160000.0,Automatic,500000.0,,https://contactcars.com/en/used-cars/chevrolet-aveo/31a7408fd23a?status=Used
فولفو xc90,Cairo,Heliopolis,Volvo,XC 90,2020,33000.0,Automatic,3700000.0,925000.0,https://contactcars.com/en/used-cars/volvo-xc_90/88fcc9c55c66?status=Used
